,id,date,store_nbr,family,onpromotion,sales
11168,3012056,2017-08-22,22,HARDWARE,0,1.1019861609181518
11169,3012057,2017-08-22,22,HOME AND KITCHEN I,1,43.536489219020105
11170,3012058,2017-08-22,22,HOME AND KITCHEN II,1,21.943859217915865
11171,3012059,2017-08-22,22,HOME APPLIANCES,0,0.38428014967196167
11172,3012060,2017-08-22,22,HOME CARE,10,181.1929273199751
11173,3012061,2017-08-22,22,LADIESWEAR,0,0.7770870909660554
11174,3012062,2017-08-22,22,LAWN AND GARDEN,0,0.012264244805356428
11175,3012063,2017-08-22,22,LINGERIE,0,7.558595346020202
11176,3012064,2017-08-22,22,"LIQUOR,WINE,BEER",3,41.812172031918834
11177,3012065,2017-08-22,22,MAGAZINES,0,3.1924627879007987
11178,3012066,2017-08-22,22,MEATS,0,115.80685914776575
11179,3012067,2017-08-22,22,PERSONAL CARE,10,178.40496203830594
11180,3012068,2017-08-22,22,PET SUPPLIES,0,1.1302753394246479
11181,3012069,2017-08-22,22,PLAYERS AND ELECTRONICS,0,6.45489483955479
11182,3012070,2017-08-22,22,POULTRY,0,146.45202020363234
11183,3012071,2017-08-22,22,PREPARED FOODS,0,50.97986910959011
11184,3012072,2017-08-22,22,PRODUCE,98,459.5761353863178
11185,3012073,2017-08-22,22,SCHOOL AND OFFICE SUPPLIES,3,0.7173651784967965
11186,3012074,2017-08-22,22,SEAFOOD,0,2.4462780035786307
11187,3012075,2017-08-22,23,AUTOMOTIVE,0,2.2882752348174553
11188,3012076,2017-08-22,23,BABY CARE,0,0.0
11189,3012077,2017-08-22,23,BEAUTY,1,2.418591331596673
11190,3012078,2017-08-22,23,BEVERAGES,8,1818.0099906716666
11191,3012079,2017-08-22,23,BOOKS,0,0.16547728564612285
11192,3012080,2017-08-22,23,BREAD/BAKERY,9,293.948805674103
11193,3012081,2017-08-22,23,CELEBRATION,0,18.7102897293841
11194,3012082,2017-08-22,23,CLEANING,6,571.9956297474262
11195,3012083,2017-08-22,23,DAIRY,14,585.7252423652296
11196,3012084,2017-08-22,23,DELI,6,137.43364581093164
11197,3012085,2017-08-22,23,EGGS,0,51.097360841934375
11198,3012086,2017-08-22,23,FROZEN FOODS,0,119.105768887679
11199,3012087,2017-08-22,23,GROCERY I,25,2259.7899181984567
11200,3012088,2017-08-22,23,GROCERY II,0,27.100054552538083
11201,3012089,2017-08-22,23,HARDWARE,0,0.4258004683502493
11202,3012090,2017-08-22,23,HOME AND KITCHEN I,0,14.600462570846524
11203,3012091,2017-08-22,23,HOME AND KITCHEN II,1,20.25438570807931
11204,3012092,2017-08-22,23,HOME APPLIANCES,0,0.17978668902240233
11205,3012093,2017-08-22,23,HOME CARE,4,173.1222120785324
11206,3012094,2017-08-22,23,LADIESWEAR,0,14.796152763288958
11207,3012095,2017-08-22,23,LAWN AND GARDEN,0,2.4286461860457393
11208,3012096,2017-08-22,23,LINGERIE,1,3.2925216385557143
11209,3012097,2017-08-22,23,"LIQUOR,WINE,BEER",5,66.80094283922993
11210,3012098,2017-08-22,23,MAGAZINES,0,5.536173176140105
11211,3012099,2017-08-22,23,MEATS,0,462.739920706547
11212,3012100,2017-08-22,23,PERSONAL CARE,10,164.9164710181726
11213,3012101,2017-08-22,23,PET SUPPLIES,0,4.108194649335794
11214,3012102,2017-08-22,23,PLAYERS AND ELECTRONICS,0,5.175157151074483
11215,3012103,2017-08-22,23,POULTRY,0,349.2141149189648
11216,3012104,2017-08-22,23,PREPARED FOODS,0,47.5167393654541
11217,3012105,2017-08-22,23,PRODUCE,3,1617.1314519232312
11218,3012106,2017-08-22,23,SCHOOL AND OFFICE SUPPLIES,0,0.3455144791193124
11219,3012107,2017-08-22,23,SEAFOOD,0,13.727320669976711
11220,3012108,2017-08-22,24,AUTOMOTIVE,0,3.5622917943396453
11221,3012109,2017-08-22,24,BABY CARE,0,0.13813467408445493
11222,3012110,2017-08-22,24,BEAUTY,2,7.176031427739803
11223,3012111,2017-08-22,24,BEVERAGES,17,4246.210852763843
11224,3012112,2017-08-22,24,BOOKS,0,0.4373288230370317
11225,3012113,2017-08-22,24,BREAD/BAKERY,12,849.8447650179418
11226,3012114,2017-08-22,24,CELEBRATION,0,23.044760382625114
11227,3012115,2017-08-22,24,CLEANING,7,1202.9904708488361
11228,3012116,2017-08-22,24,DAIRY,21,1526.550349057719
11229,3012117,2017-08-22,24,DELI,9,297.4446148285417
11230,3012118,2017-08-22,24,EGGS,0,211.8929924337439
11231,3012119,2017-08-22,24,FROZEN FOODS,0,275.00030725216277
11232,3012120,2017-08-22,24,GROCERY I,30,4465.200000729963
11233,3012121,2017-08-22,24,GROCERY II,0,34.78940190429064
11234,3012122,2017-08-22,24,HARDWARE,0,1.5288925645053921
11235,3012123,2017-08-22,24,HOME AND KITCHEN I,2,30.94231557457247
11236,3012124,2017-08-22,24,HOME AND KITCHEN II,3,57.142991469463084
11237,3012125,2017-08-22,24,HOME APPLIANCES,0,0.3063729463535592
11238,3012126,2017-08-22,24,HOME CARE,7,353.3798450936581
11239,3012127,2017-08-22,24,LADIESWEAR,0,17.854336091905164
11240,3012128,2017-08-22,24,LAWN AND GARDEN,0,30.55391287502341
11241,3012129,2017-08-22,24,LINGERIE,0,10.443385272953096
11242,3012130,2017-08-22,24,"LIQUOR,WINE,BEER",6,122.27628048231429
11243,3012131,2017-08-22,24,MAGAZINES,0,15.579657462829292
11244,3012132,2017-08-22,24,MEATS,0,393.1612331145591
11245,3012133,2017-08-22,24,PERSONAL CARE,10,333.1493917825458
11246,3012134,2017-08-22,24,PET SUPPLIES,0,20.178420072559895
11247,3012135,2017-08-22,24,PLAYERS AND ELECTRONICS,0,15.613391203248693
11248,3012136,2017-08-22,24,POULTRY,0,615.1842608188267
11249,3012137,2017-08-22,24,PREPARED FOODS,0,125.33674736418499
11250,3012138,2017-08-22,24,PRODUCE,3,4765.562216878541
11251,3012139,2017-08-22,24,SCHOOL AND OFFICE SUPPLIES,0,1.5839896944702303
11252,3012140,2017-08-22,24,SEAFOOD,0,33.49937938694071
11253,3012141,2017-08-22,25,AUTOMOTIVE,0,3.232085547677014
11254,3012142,2017-08-22,25,BABY CARE,0,0.061652810987881244
11255,3012143,2017-08-22,25,BEAUTY,1,3.582221342915382
11256,3012144,2017-08-22,25,BEVERAGES,14,2423.779818525994
11257,3012145,2017-08-22,25,BOOKS,0,0.2377758686483435
11258,3012146,2017-08-22,25,BREAD/BAKERY,8,349.0041612815246
11259,3012147,2017-08-22,25,CELEBRATION,0,8.300491903829174
11260,3012148,2017-08-22,25,CLEANING,5,451.74221198631335
11261,3012149,2017-08-22,25,DAIRY,18,612.219255794577
11262,3012150,2017-08-22,25,DELI,8,134.27897063723117
11263,3012151,2017-08-22,25,EGGS,0,106.1126929031206
11264,3012152,2017-08-22,25,FROZEN FOODS,0,207.75299644189423
11265,3012153,2017-08-22,25,GROCERY I,26,1866.7994997826254
11266,3012154,2017-08-22,25,GROCERY II,0,14.231115750045195
11267,3012155,2017-08-22,25,HARDWARE,0,1.1415698921351083
11268,3012156,2017-08-22,25,HOME AND KITCHEN I,0,30.51278363346463
11269,3012157,2017-08-22,25,HOME AND KITCHEN II,2,24.389772874113532
11270,3012158,2017-08-22,25,HOME APPLIANCES,0,0.29212011076803646
11271,3012159,2017-08-22,25,HOME CARE,4,129.85747331514602
11272,3012160,2017-08-22,25,LADIESWEAR,0,0.0
11273,3012161,2017-08-22,25,LAWN AND GARDEN,0,20.245704819985605
11274,3012162,2017-08-22,25,LINGERIE,0,3.0048048146748414
11275,3012163,2017-08-22,25,"LIQUOR,WINE,BEER",6,241.09206747422763
11276,3012164,2017-08-22,25,MAGAZINES,0,8.134856125596071
11277,3012165,2017-08-22,25,MEATS,0,190.92711782710205
11278,3012166,2017-08-22,25,PERSONAL CARE,9,118.71094010821078
11279,3012167,2017-08-22,25,PET SUPPLIES,0,4.5953915480780285
11280,3012168,2017-08-22,25,PLAYERS AND ELECTRONICS,0,7.060040901588362
11281,3012169,2017-08-22,25,POULTRY,0,178.48786766612676
11282,3012170,2017-08-22,25,PREPARED FOODS,0,40.53778215860882
11283,3012171,2017-08-22,25,PRODUCE,1,1851.5618714933194
11284,3012172,2017-08-22,25,SCHOOL AND OFFICE SUPPLIES,0,1.0413723923475324
11285,3012173,2017-08-22,25,SEAFOOD,0,6.061075172182537
11286,3012174,2017-08-22,26,AUTOMOTIVE,0,4.595607597236224
11287,3012175,2017-08-22,26,BABY CARE,0,0.15592150776782532
11288,3012176,2017-08-22,26,BEAUTY,0,1.2493476894707203
11289,3012177,2017-08-22,26,BEVERAGES,11,1138.5160251585953
11290,3012178,2017-08-22,26,BOOKS,0,0.02601420951644778
11291,3012179,2017-08-22,26,BREAD/BAKERY,11,193.07809952968103
11292,3012180,2017-08-22,26,CELEBRATION,0,8.267769680792393
11293,3012181,2017-08-22,26,CLEANING,7,406.8701739940764
11294,3012182,2017-08-22,26,DAIRY,10,272.6447390591411
11295,3012183,2017-08-22,26,DELI,2,82.4426762833937
11296,3012184,2017-08-22,26,EGGS,0,29.99086063061554
11297,3012185,2017-08-22,26,FROZEN FOODS,0,93.26605417171017
11298,3012186,2017-08-22,26,GROCERY I,20,1644.627297955623
11299,3012187,2017-08-22,26,GROCERY II,0,3.6118689336450043
11300,3012188,2017-08-22,26,HARDWARE,0,0.9797826823885019
11301,3012189,2017-08-22,26,HOME AND KITCHEN I,0,17.654804463513287
11302,3012190,2017-08-22,26,HOME AND KITCHEN II,1,12.00330125777271
11303,3012191,2017-08-22,26,HOME APPLIANCES,0,0.27752359042341374
11304,3012192,2017-08-22,26,HOME CARE,3,109.18638452953341
11305,3012193,2017-08-22,26,LADIESWEAR,0,1.5759629782504607
11306,3012194,2017-08-22,26,LAWN AND GARDEN,0,5.001124884140246
11307,3012195,2017-08-22,26,LINGERIE,0,0.08934712811480239
11308,3012196,2017-08-22,26,"LIQUOR,WINE,BEER",4,29.997146265267535
11309,3012197,2017-08-22,26,MAGAZINES,0,0.5890797867556108
11310,3012198,2017-08-22,26,MEATS,0,252.85661946061037
11311,3012199,2017-08-22,26,PERSONAL CARE,8,151.76646456471542
11312,3012200,2017-08-22,26,PET SUPPLIES,0,2.305131266762074
11313,3012201,2017-08-22,26,PLAYERS AND ELECTRONICS,0,2.109546902725625
11314,3012202,2017-08-22,26,POULTRY,0,149.9153403055744
11315,3012203,2017-08-22,26,PREPARED FOODS,0,20.58003070923438
11316,3012204,2017-08-22,26,PRODUCE,0,685.5181436607841
11317,3012205,2017-08-22,26,SCHOOL AND OFFICE SUPPLIES,0,1.5536473277919156
11318,3012206,2017-08-22,26,SEAFOOD,0,3.537465220943678
11319,3012207,2017-08-22,27,AUTOMOTIVE,0,7.528501850483152
11320,3012208,2017-08-22,27,BABY CARE,0,0.17352172327422216
11321,3012209,2017-08-22,27,BEAUTY,0,5.177412747757192
11322,3012210,2017-08-22,27,BEVERAGES,14,3746.474774225426
11323,3012211,2017-08-22,27,BOOKS,0,0.19519061331488743
11324,3012212,2017-08-22,27,BREAD/BAKERY,10,726.6240490791564
11325,3012213,2017-08-22,27,CELEBRATION,0,21.197058562828083
11326,3012214,2017-08-22,27,CLEANING,5,980.7202918480377
11327,3012215,2017-08-22,27,DAIRY,21,1178.6634409871513
11328,3012216,2017-08-22,27,DELI,6,311.3955089997968
11329,3012217,2017-08-22,27,EGGS,0,240.90449747105265
11330,3012218,2017-08-22,27,FROZEN FOODS,0,205.72013825099984
11331,3012219,2017-08-22,27,GROCERY I,27,4166.746323378174
11332,3012220,2017-08-22,27,GROCERY II,0,21.454374034941793
11333,3012221,2017-08-22,27,HARDWARE,0,2.908755519031404
11334,3012222,2017-08-22,27,HOME AND KITCHEN I,0,27.319840013060436
11335,3012223,2017-08-22,27,HOME AND KITCHEN II,2,30.37916319949605
11336,3012224,2017-08-22,27,HOME APPLIANCES,0,0.4559749609629601
11337,3012225,2017-08-22,27,HOME CARE,7,288.8296078598472
11338,3012226,2017-08-22,27,LADIESWEAR,0,9.955241162736964
11339,3012227,2017-08-22,27,LAWN AND GARDEN,0,29.069502520429026
11340,3012228,2017-08-22,27,LINGERIE,0,6.526365312013567
11341,3012229,2017-08-22,27,"LIQUOR,WINE,BEER",5,156.2647867274052
11342,3012230,2017-08-22,27,MAGAZINES,0,5.58102033273103
11343,3012231,2017-08-22,27,MEATS,0,333.8626872819016
11344,3012232,2017-08-22,27,PERSONAL CARE,10,265.0530167409075
11345,3012233,2017-08-22,27,PET SUPPLIES,0,12.20965355532472
11346,3012234,2017-08-22,27,PLAYERS AND ELECTRONICS,0,12.380775464454487
11347,3012235,2017-08-22,27,POULTRY,0,476.08395711215724
11348,3012236,2017-08-22,27,PREPARED FOODS,0,100.79528248780915
11349,3012237,2017-08-22,27,PRODUCE,3,3531.3232855464767
11350,3012238,2017-08-22,27,SCHOOL AND OFFICE SUPPLIES,0,1.8932599798949648
11351,3012239,2017-08-22,27,SEAFOOD,0,23.510166212545048
11352,3012240,2017-08-22,28,AUTOMOTIVE,0,9.22717133769947
11353,3012241,2017-08-22,28,BABY CARE,0,0.08406370600669803
11354,3012242,2017-08-22,28,BEAUTY,1,3.1221363608157633
11355,3012243,2017-08-22,28,BEVERAGES,23,3865.0171515102015
11356,3012244,2017-08-22,28,BOOKS,0,0.0
11357,3012245,2017-08-22,28,BREAD/BAKERY,11,649.8207894521172
11358,3012246,2017-08-22,28,CELEBRATION,0,15.800384922055382
11359,3012247,2017-08-22,28,CLEANING,26,1371.4396971947167
11360,3012248,2017-08-22,28,DAIRY,18,987.8973151972151
11361,3012249,2017-08-22,28,DELI,9,456.19299373057436
11362,3012250,2017-08-22,28,EGGS,1,331.7490443600207
11363,3012251,2017-08-22,28,FROZEN FOODS,0,135.69014188591788
11364,3012252,2017-08-22,28,GROCERY I,62,4994.041715544288
11365,3012253,2017-08-22,28,GROCERY II,0,8.723088276221084
11366,3012254,2017-08-22,28,HARDWARE,0,1.710683010215082
11367,3012255,2017-08-22,28,HOME AND KITCHEN I,1,47.70436256471156
11368,3012256,2017-08-22,28,HOME AND KITCHEN II,1,22.32652900731957
11369,3012257,2017-08-22,28,HOME APPLIANCES,0,0.8034602717623511
11370,3012258,2017-08-22,28,HOME CARE,8,357.3161915840409
11371,3012259,2017-08-22,28,LADIESWEAR,0,0.0
11372,3012260,2017-08-22,28,LAWN AND GARDEN,1,4.177375184150937
11373,3012261,2017-08-22,28,LINGERIE,0,5.0473473514259055
11374,3012262,2017-08-22,28,"LIQUOR,WINE,BEER",4,85.92457664460105
11375,3012263,2017-08-22,28,MAGAZINES,0,1.748471550832543
11376,3012264,2017-08-22,28,MEATS,0,267.35078985300413
11377,3012265,2017-08-22,28,PERSONAL CARE,13,407.4980613872348
11378,3012266,2017-08-22,28,PET SUPPLIES,0,6.266655880541851
11379,3012267,2017-08-22,28,PLAYERS AND ELECTRONICS,0,7.147414003018378
11380,3012268,2017-08-22,28,POULTRY,1,268.9127430836247
11381,3012269,2017-08-22,28,PREPARED FOODS,0,83.55440484302798
11382,3012270,2017-08-22,28,PRODUCE,106,2041.5847834342694
11383,3012271,2017-08-22,28,SCHOOL AND OFFICE SUPPLIES,0,10.316018410514179
11384,3012272,2017-08-22,28,SEAFOOD,0,6.8333823450782685
11385,3012273,2017-08-22,29,AUTOMOTIVE,0,8.360261454911665
11386,3012274,2017-08-22,29,BABY CARE,0,0.6434204406199203
11387,3012275,2017-08-22,29,BEAUTY,1,4.107330482856425
11388,3012276,2017-08-22,29,BEVERAGES,25,3401.657754111206
11389,3012277,2017-08-22,29,BOOKS,0,0.0
11390,3012278,2017-08-22,29,BREAD/BAKERY,12,753.5357988781348
11391,3012279,2017-08-22,29,CELEBRATION,1,13.06492686787507
11392,3012280,2017-08-22,29,CLEANING,24,1227.2653761599147
11393,3012281,2017-08-22,29,DAIRY,22,915.5028135452662
11394,3012282,2017-08-22,29,DELI,8,361.5635309146238
11395,3012283,2017-08-22,29,EGGS,1,258.39014672233026
11396,3012284,2017-08-22,29,FROZEN FOODS,0,131.05930011745818
11397,3012285,2017-08-22,29,GROCERY I,62,4649.719012251744
11398,3012286,2017-08-22,29,GROCERY II,0,13.914599619863537
11399,3012287,2017-08-22,29,HARDWARE,0,1.4521841538395641
11400,3012288,2017-08-22,29,HOME AND KITCHEN I,1,32.45724508903716
11401,3012289,2017-08-22,29,HOME AND KITCHEN II,0,23.19604712962372
11402,3012290,2017-08-22,29,HOME APPLIANCES,0,0.36006645031848716
11403,3012291,2017-08-22,29,HOME CARE,10,300.8318449398255
11404,3012292,2017-08-22,29,LADIESWEAR,0,0.0
11405,3012293,2017-08-22,29,LAWN AND GARDEN,3,3.396594460439778
11406,3012294,2017-08-22,29,LINGERIE,0,6.211442305659126
11407,3012295,2017-08-22,29,"LIQUOR,WINE,BEER",2,158.49136340474772
11408,3012296,2017-08-22,29,MAGAZINES,0,1.9000655208397286
11409,3012297,2017-08-22,29,MEATS,0,162.10039724413548
11410,3012298,2017-08-22,29,PERSONAL CARE,9,346.9940558388572
11411,3012299,2017-08-22,29,PET SUPPLIES,0,6.147733395439298
11412,3012300,2017-08-22,29,PLAYERS AND ELECTRONICS,0,7.088409203890134
11413,3012301,2017-08-22,29,POULTRY,0,256.1251044264444
11414,3012302,2017-08-22,29,PREPARED FOODS,0,89.0339186700538
11415,3012303,2017-08-22,29,PRODUCE,137,1576.3516564401862
11416,3012304,2017-08-22,29,SCHOOL AND OFFICE SUPPLIES,0,6.015315057177705
11417,3012305,2017-08-22,29,SEAFOOD,0,8.637797443410754
11418,3012306,2017-08-22,3,AUTOMOTIVE,0,12.201028497519697
11419,3012307,2017-08-22,3,BABY CARE,0,1.3230560007685097
11420,3012308,2017-08-22,3,BEAUTY,2,15.240307240849344
11421,3012309,2017-08-22,3,BEVERAGES,10,10364.24883473605
11422,3012310,2017-08-22,3,BOOKS,0,1.0236004481650562
11423,3012311,2017-08-22,3,BREAD/BAKERY,13,1480.9329694338087
11424,3012312,2017-08-22,3,CELEBRATION,0,61.79685103452002
11425,3012313,2017-08-22,3,CLEANING,10,2249.2515053880934
11426,3012314,2017-08-22,3,DAIRY,21,2713.701724277325
11427,3012315,2017-08-22,3,DELI,8,427.2161175358276
11428,3012316,2017-08-22,3,EGGS,0,521.8742881298967
11429,3012317,2017-08-22,3,FROZEN FOODS,0,516.4296906190242
11430,3012318,2017-08-22,3,GROCERY I,34,9381.698033630038
11431,3012319,2017-08-22,3,GROCERY II,0,84.64105371355723
11432,3012320,2017-08-22,3,HARDWARE,0,3.8443232185364242
11433,3012321,2017-08-22,3,HOME AND KITCHEN I,1,84.47911777967097
11434,3012322,2017-08-22,3,HOME AND KITCHEN II,3,77.22680573518292
11435,3012323,2017-08-22,3,HOME APPLIANCES,0,1.9594125485688143
11436,3012324,2017-08-22,3,HOME CARE,8,669.0876654864497
11437,3012325,2017-08-22,3,LADIESWEAR,0,61.50114737355598
11438,3012326,2017-08-22,3,LAWN AND GARDEN,0,46.53791009276858
11439,3012327,2017-08-22,3,LINGERIE,2,22.327440358854687
11440,3012328,2017-08-22,3,"LIQUOR,WINE,BEER",4,257.3206999530373
11441,3012329,2017-08-22,3,MAGAZINES,0,31.141544592170582
11442,3012330,2017-08-22,3,MEATS,0,882.6970712155044
11443,3012331,2017-08-22,3,PERSONAL CARE,13,631.2848749394371
11444,3012332,2017-08-22,3,PET SUPPLIES,0,24.642253384427775
11445,3012333,2017-08-22,3,PLAYERS AND ELECTRONICS,0,34.35526794650036
11446,3012334,2017-08-22,3,POULTRY,0,1461.3865106763897
11447,3012335,2017-08-22,3,PREPARED FOODS,0,352.68106554516135
11448,3012336,2017-08-22,3,PRODUCE,3,10547.864119322581
11449,3012337,2017-08-22,3,SCHOOL AND OFFICE SUPPLIES,0,2.017669295704495
11450,3012338,2017-08-22,3,SEAFOOD,0,106.15437021645852
11451,3012339,2017-08-22,30,AUTOMOTIVE,0,3.5539365152941786
11452,3012340,2017-08-22,30,BABY CARE,0,0.18227479108494926
11453,3012341,2017-08-22,30,BEAUTY,0,0.9121934458630825
11454,3012342,2017-08-22,30,BEVERAGES,21,1508.3762219721414
11455,3012343,2017-08-22,30,BOOKS,0,0.0
11456,3012344,2017-08-22,30,BREAD/BAKERY,7,166.8186165222551
11457,3012345,2017-08-22,30,CELEBRATION,0,4.807485608313003
11458,3012346,2017-08-22,30,CLEANING,17,620.3797152505765
11459,3012347,2017-08-22,30,DAIRY,14,322.1642343974056
11460,3012348,2017-08-22,30,DELI,3,132.71300480995833
11461,3012349,2017-08-22,30,EGGS,1,165.16805203352249
11462,3012350,2017-08-22,30,FROZEN FOODS,0,76.19571307980713
11463,3012351,2017-08-22,30,GROCERY I,50,1971.1461570023039
11464,3012352,2017-08-22,30,GROCERY II,0,3.208453162028815
11465,3012353,2017-08-22,30,HARDWARE,0,0.551422823040575
11466,3012354,2017-08-22,30,HOME AND KITCHEN I,1,18.73844604569922
11467,3012355,2017-08-22,30,HOME AND KITCHEN II,1,9.198894934186232
11468,3012356,2017-08-22,30,HOME APPLIANCES,0,0.11792671910570224
11469,3012357,2017-08-22,30,HOME CARE,6,157.40883506748713
11470,3012358,2017-08-22,30,LADIESWEAR,0,0.8337714459979436
11471,3012359,2017-08-22,30,LAWN AND GARDEN,0,0.0
11472,3012360,2017-08-22,30,LINGERIE,0,2.495349026749175
11473,3012361,2017-08-22,30,"LIQUOR,WINE,BEER",1,63.43076357961492
11474,3012362,2017-08-22,30,MAGAZINES,0,0.8753234508809864
11475,3012363,2017-08-22,30,MEATS,0,65.81480006542286
11476,3012364,2017-08-22,30,PERSONAL CARE,6,118.78012442979123
11477,3012365,2017-08-22,30,PET SUPPLIES,0,2.058265402419763
11478,3012366,2017-08-22,30,PLAYERS AND ELECTRONICS,0,5.472581379238679
11479,3012367,2017-08-22,30,POULTRY,0,115.15713202401531
11480,3012368,2017-08-22,30,PREPARED FOODS,0,25.21291325416481
11481,3012369,2017-08-22,30,PRODUCE,96,679.5496101249573
11482,3012370,2017-08-22,30,SCHOOL AND OFFICE SUPPLIES,0,2.624966214050213
11483,3012371,2017-08-22,30,SEAFOOD,0,4.082824531660743
11484,3012372,2017-08-22,31,AUTOMOTIVE,0,10.317887198040802
11485,3012373,2017-08-22,31,BABY CARE,0,1.103129815553999
11486,3012374,2017-08-22,31,BEAUTY,0,3.9985256893894814
11487,3012375,2017-08-22,31,BEVERAGES,26,3080.1976926839425
11488,3012376,2017-08-22,31,BOOKS,0,0.0
11489,3012377,2017-08-22,31,BREAD/BAKERY,10,538.9989108727744
11490,3012378,2017-08-22,31,CELEBRATION,0,11.560284097607228
11491,3012379,2017-08-22,31,CLEANING,22,1501.164997410513
11492,3012380,2017-08-22,31,DAIRY,14,866.3728746613223
11493,3012381,2017-08-22,31,DELI,6,311.9385257587635
11494,3012382,2017-08-22,31,EGGS,1,354.3007758471514
11495,3012383,2017-08-22,31,FROZEN FOODS,0,170.9809780499369
11496,3012384,2017-08-22,31,GROCERY I,66,4819.900162512322
11497,3012385,2017-08-22,31,GROCERY II,0,12.54382509556714
11498,3012386,2017-08-22,31,HARDWARE,0,0.6139434767106459
11499,3012387,2017-08-22,31,HOME AND KITCHEN I,0,32.480626754135166
11500,3012388,2017-08-22,31,HOME AND KITCHEN II,2,26.142247231876432
11501,3012389,2017-08-22,31,HOME APPLIANCES,0,0.26324794629859216
11502,3012390,2017-08-22,31,HOME CARE,9,381.0990461095465
11503,3012391,2017-08-22,31,LADIESWEAR,0,2.590531827818972
11504,3012392,2017-08-22,31,LAWN AND GARDEN,2,2.180556235368295
11505,3012393,2017-08-22,31,LINGERIE,0,13.864238954339159
11506,3012394,2017-08-22,31,"LIQUOR,WINE,BEER",2,27.18396319967698
11507,3012395,2017-08-22,31,MAGAZINES,0,1.7117282064400712
11508,3012396,2017-08-22,31,MEATS,0,382.5974571103262
11509,3012397,2017-08-22,31,PERSONAL CARE,12,362.6845020536166
11510,3012398,2017-08-22,31,PET SUPPLIES,0,3.7860869242051525
11511,3012399,2017-08-22,31,PLAYERS AND ELECTRONICS,0,10.246909423450909
11512,3012400,2017-08-22,31,POULTRY,0,156.08334273788094
11513,3012401,2017-08-22,31,PREPARED FOODS,0,89.2190519539341
11514,3012402,2017-08-22,31,PRODUCE,122,1712.0503468204843
11515,3012403,2017-08-22,31,SCHOOL AND OFFICE SUPPLIES,0,8.091837144918664
11516,3012404,2017-08-22,31,SEAFOOD,0,5.755104177067236
11517,3012405,2017-08-22,32,AUTOMOTIVE,0,1.9650945032262073
11518,3012406,2017-08-22,32,BABY CARE,0,0.07817804121636479
11519,3012407,2017-08-22,32,BEAUTY,0,0.4039048925372164
11520,3012408,2017-08-22,32,BEVERAGES,21,1027.2983495168548
11521,3012409,2017-08-22,32,BOOKS,0,0.0
11522,3012410,2017-08-22,32,BREAD/BAKERY,4,106.57100009439272
11523,3012411,2017-08-22,32,CELEBRATION,0,4.673568307774614
11524,3012412,2017-08-22,32,CLEANING,13,579.4849173929208
11525,3012413,2017-08-22,32,DAIRY,6,208.76883790165607
11526,3012414,2017-08-22,32,DELI,1,122.195500527515
11527,3012415,2017-08-22,32,EGGS,0,219.69828694728
11528,3012416,2017-08-22,32,FROZEN FOODS,0,38.96849987376507
11529,3012417,2017-08-22,32,GROCERY I,54,1849.0673238017698
11530,3012418,2017-08-22,32,GROCERY II,0,1.6872747334793787
11531,3012419,2017-08-22,32,HARDWARE,0,0.28580032612668194
11532,3012420,2017-08-22,32,HOME AND KITCHEN I,0,14.172482040097066
11533,3012421,2017-08-22,32,HOME AND KITCHEN II,0,4.881175543622261
11534,3012422,2017-08-22,32,HOME APPLIANCES,0,0.001321511991815072
11535,3012423,2017-08-22,32,HOME CARE,7,120.06432782522309
11536,3012424,2017-08-22,32,LADIESWEAR,0,0.0
11537,3012425,2017-08-22,32,LAWN AND GARDEN,0,0.009908171946333415
11538,3012426,2017-08-22,32,LINGERIE,0,0.5658008040581768
11539,3012427,2017-08-22,32,"LIQUOR,WINE,BEER",1,59.76581873151477
11540,3012428,2017-08-22,32,MAGAZINES,0,0.251414239370833
11541,3012429,2017-08-22,32,MEATS,0,63.646447940363394
11542,3012430,2017-08-22,32,PERSONAL CARE,5,92.97410757632359
11543,3012431,2017-08-22,32,PET SUPPLIES,0,0.34426236142358096
11544,3012432,2017-08-22,32,PLAYERS AND ELECTRONICS,0,1.6285176898163538
11545,3012433,2017-08-22,32,POULTRY,0,62.93699747527382
11546,3012434,2017-08-22,32,PREPARED FOODS,0,11.543291317450956
11547,3012435,2017-08-22,32,PRODUCE,63,252.05280192454308
11548,3012436,2017-08-22,32,SCHOOL AND OFFICE SUPPLIES,0,2.8197965946677432
11549,3012437,2017-08-22,32,SEAFOOD,0,1.505915472689136
11550,3012438,2017-08-22,33,AUTOMOTIVE,0,10.764550869971636
11551,3012439,2017-08-22,33,BABY CARE,0,0.3759486528695482
11552,3012440,2017-08-22,33,BEAUTY,0,1.670260560737523
11553,3012441,2017-08-22,33,BEVERAGES,21,2152.4478299303137
11554,3012442,2017-08-22,33,BOOKS,0,0.0
11555,3012443,2017-08-22,33,BREAD/BAKERY,10,264.4993322603495
11556,3012444,2017-08-22,33,CELEBRATION,0,10.24874540281477
11557,3012445,2017-08-22,33,CLEANING,17,1091.5773340599299
11558,3012446,2017-08-22,33,DAIRY,12,518.1112676194364
11559,3012447,2017-08-22,33,DELI,6,208.65216736467403
11560,3012448,2017-08-22,33,EGGS,1,202.7879992042516
11561,3012449,2017-08-22,33,FROZEN FOODS,0,114.25877241825634
11562,3012450,2017-08-22,33,GROCERY I,50,3266.2693804503483
11563,3012451,2017-08-22,33,GROCERY II,0,2.28629908483029
